Startup ID,Industry,Funding Rounds,Investment Amount (USD),Valuation (USD),Number of Investors,Country,Year Founded,Growth Rate (%)
4402,EdTech,9,986098539.5,4356471660.2,30,India,2015,192.63
4403,Biotech,3,103089509.83,215981222.57,48,Germany,2021,191.56
4404,Fintech,7,2928877192.86,9186131449.22,39,India,2003,33.3
4405,HealthTech,2,4371587064.31,6874546684.74,5,France,2009,62.37
4406,Biotech,7,1401948210.54,2862505116.26,47,USA,2019,17.76
4407,Fintech,2,2920177104.83,4608528737.71,40,Australia,2023,74.28
4408,AI,8,3574843731.09,9297980442.07,2,USA,2004,30.34
4409,SaaS,9,1625754473.85,6071134035.47,47,Singapore,2000,139.56
4410,EdTech,1,1201321677.23,4616507374.19,44,Germany,2004,13.65
4411,HealthTech,8,4347827657.48,7164360688.34,37,France,2005,169.28
4412,E-commerce,1,682828411.8,2384718427.15,45,UK,2010,184.28
4413,Blockchain,8,2956901926.53,10832167775.46,22,Brazil,2019,133.54
4414,SaaS,10,3357710487.76,12858615704.25,38,Brazil,2023,138.5
4415,HealthTech,8,2347547495.31,8839384381.86,30,Australia,2023,178.27
4416,Biotech,3,1617392447.71,7356202070.13,26,China,2018,7.28
4417,E-commerce,3,4245699383.61,18048150582.13,22,France,2014,122.74
4418,Fintech,9,2528936133.98,6302849625.92,15,China,2019,109.08
4419,E-commerce,4,3579084024.65,17346319749.73,49,Germany,2001,32.27
4420,HealthTech,8,2448514865.63,8786844293.79,11,France,2007,182.79
4421,AI,5,1363879703.65,5657362463.59,23,USA,2017,85.68
4422,HealthTech,1,4851400925.37,19243954901.67,31,UK,2022,43.79
4423,SaaS,9,983522719.93,4695161363.13,4,India,2007,117.65
4424,SaaS,2,2164992634.93,9093053438.62,5,Germany,2009,75.76
4425,E-commerce,3,4064807707.94,13951366910.55,3,China,2006,110.58
4426,AI,5,1505618258.77,6558932665.62,13,Germany,2021,186.5
4427,E-commerce,10,3976988277.4,10186058895.06,2,India,2003,46.25
4428,HealthTech,3,142264009.03,448872025.19,7,Singapore,2012,8.57
4429,E-commerce,7,3007252053.48,7708492796.98,43,China,2005,43.41
4430,Biotech,10,4422928259.78,12404772253.23,21,Brazil,2011,123.47
4431,E-commerce,7,1178387212.36,4245485478.71,20,Australia,2001,106.81
4432,SaaS,8,1190238363.29,1979484718.75,45,India,2004,115.78
4433,Biotech,2,2071823918.81,10184698781.55,40,Brazil,2007,187.8
4434,Fintech,5,1530675376.36,2538581323.44,25,Germany,2010,84.82
4435,HealthTech,7,3435509910.35,5752348231.9,46,China,2000,47.96
4436,SaaS,9,4676632077.13,22005310814.15,17,Singapore,2016,14.11
4437,Blockchain,1,149444630.82,651014437.26,14,UK,2007,160.2
4438,AI,1,1231806165.44,5975823742.71,34,Brazil,2001,70.82
4439,Biotech,8,2072029160.11,4308510434.6,35,Brazil,2020,119.92
4440,Fintech,7,2020501743.09,3409336128.77,7,Brazil,2012,65.84
4441,SaaS,2,4299665968.26,17781733441.61,46,Singapore,2001,107.95
4442,Blockchain,1,585995515.62,2859228848.68,36,Singapore,2002,96.31
4443,Fintech,5,2703441563.62,5977172160.74,30,Singapore,2004,107.73
4444,SaaS,5,4173780286.92,13844483382.15,14,Germany,2022,165.13
4445,HealthTech,8,2159116442.66,9199217278.99,18,Singapore,2018,48.6
4446,Biotech,3,3590498285.83,16196025100.23,50,France,2003,111.37
4447,EdTech,3,3372999968.94,7711710387.65,17,UK,2009,188.06
4448,EdTech,2,294346543.01,1232210397.38,26,Germany,2005,198.77
4449,Biotech,1,1674201864.85,5877129224.67,34,Singapore,2003,51.38
4450,AI,8,4023186913.07,19387107360.47,39,France,2016,29.64
4451,EdTech,2,1005170950.2,1578035376.58,30,China,2002,153.9
4452,E-commerce,1,533956265.36,1760589834.66,38,India,2013,42.17
4453,Fintech,6,1706932810.05,3647135221.82,47,France,2000,193.73
4454,E-commerce,9,1263724821.37,2765607835.2,4,Australia,2013,26.16
4455,EdTech,10,3947784237.0,13981926141.55,48,Australia,2004,190.11
4456,EdTech,5,714990115.8,3529956018.61,19,Germany,2004,63.04
4457,SaaS,7,2559041089.28,5431229079.65,28,Brazil,2004,44.96
4458,E-commerce,7,4319605997.72,6919281992.23,45,USA,2022,34.63
4459,HealthTech,8,2158114565.84,7145918901.02,32,USA,2001,159.29
4460,E-commerce,8,2796704699.08,4671103287.57,24,France,2018,63.83
4461,HealthTech,1,719920046.39,2842363549.48,23,UK,2020,125.27
4462,HealthTech,10,3598622044.7,6576227402.58,1,Canada,2022,114.42
4463,Fintech,5,2076806299.3,5346295961.92,24,UK,2019,24.81
4464,E-commerce,1,143512116.29,279412017.17,39,USA,2016,26.03
4465,EdTech,5,3087463048.98,12740881098.42,12,Australia,2011,76.59
4466,AI,3,1769156121.68,5315668789.23,15,Germany,2023,46.67
4467,HealthTech,6,4568831281.33,14889996129.51,19,India,2023,20.62
4468,Fintech,4,2904613224.65,4720982894.45,44,China,2021,139.48
4469,Blockchain,3,1016209248.28,4812681433.78,37,China,2022,103.58
4470,AI,2,2776184907.97,13576827677.63,20,UK,2012,28.82
4471,SaaS,9,1062036187.33,3162918578.19,41,China,2004,151.61
4472,AI,3,2882869170.78,12765162994.12,36,Germany,2013,74.59
4473,SaaS,7,1820079675.85,6585016095.54,19,China,2001,109.12
4474,E-commerce,6,2100278189.91,9055452391.35,50,UK,2021,42.46
4475,AI,5,4831207632.43,15083861701.03,21,China,2013,30.49
4476,Fintech,6,2611696350.43,10139681360.85,42,India,2011,175.26
4477,Blockchain,9,4105149424.75,7934674120.2,31,USA,2018,33.64
4478,Blockchain,2,2699316481.36,4520969449.9,49,USA,2012,103.42
4479,Blockchain,7,216195874.52,409057206.46,43,Australia,2016,132.78
4480,Fintech,10,3318866939.95,11700854065.97,38,India,2011,69.49
4481,Biotech,5,3418789005.03,6009877675.46,30,Canada,2003,56.75
4482,Blockchain,8,866735033.0,4163678780.34,19,France,2002,126.61
4483,Fintech,3,1977008234.79,7286529949.11,9,Canada,2019,79.05
4484,E-commerce,4,4772256328.49,7496140146.97,32,USA,2023,42.36
4485,SaaS,2,432917933.91,1832158478.87,45,Australia,2010,184.87
4486,E-commerce,4,2391613871.21,6283256115.26,43,Germany,2018,51.94
4487,HealthTech,5,1168946607.46,4621744114.16,20,Germany,2009,168.2
4488,E-commerce,8,391392281.51,811220160.88,20,Canada,2005,192.19
4489,AI,5,4531356744.36,22606190897.0,6,France,2001,46.65
4490,EdTech,1,2565478114.63,7950703240.38,30,Australia,2009,169.34
4491,EdTech,10,4941467888.1,17503197065.08,39,Singapore,2020,66.3
4492,E-commerce,6,191881749.6,425109028.93,47,USA,2018,118.46
4493,AI,7,1739304177.37,8466329697.93,36,Singapore,2004,12.81
4494,SaaS,5,3202139240.81,8046260990.12,45,Singapore,2015,139.19
4495,Fintech,7,203296680.68,444819841.22,20,Singapore,2002,113.13
4496,SaaS,2,1941897310.31,3032007643.05,48,Singapore,2012,50.98
4497,Biotech,9,1995605648.83,3671133708.14,37,Brazil,2011,41.06
4498,AI,4,3422999731.29,7999911618.12,38,Australia,2016,149.83
4499,EdTech,4,26347698.91,119680941.14,26,UK,2012,198.35
4500,HealthTech,7,2102833660.44,8834522753.17,12,Canada,2022,129.22
4501,EdTech,1,2712448941.67,10439928170.01,4,USA,2002,109.15
4502,Fintech,10,982537905.44,2369145092.0,24,Singapore,2010,24.52
4503,EdTech,9,2534842520.13,9783711268.14,33,UK,2020,88.31
4504,EdTech,2,1634868427.3,7710066692.5,7,Germany,2021,103.23
4505,Biotech,3,4747526709.11,7406672660.47,44,Singapore,2019,172.93
4506,E-commerce,7,930297215.75,2477920630.6,25,USA,2003,196.5
4507,E-commerce,7,1764278739.0,3208929584.48,9,Brazil,2003,29.09
4508,EdTech,6,898716519.2,2759713990.24,44,Germany,2008,66.55
4509,SaaS,7,2479930474.26,6089886526.26,12,Australia,2010,81.2
4510,HealthTech,2,3743744832.66,9853593692.12,44,UK,2009,79.32
4511,EdTech,4,4002827123.12,13156456849.93,35,India,2009,70.19
4512,Biotech,1,3225583051.98,8140584616.82,41,Singapore,2011,85.4
4513,Biotech,9,2675141596.16,13275475894.43,42,France,2003,183.58
4514,EdTech,10,4336253101.7,18446002629.39,8,China,2021,79.19
4515,SaaS,2,1685610034.4,5032504409.68,33,India,2017,189.17
4516,SaaS,8,937416484.37,3197189634.8,35,USA,2005,101.15
4517,Blockchain,8,3536120556.5,8823699232.98,26,Singapore,2011,12.34
4518,Biotech,8,3060594034.48,12722948016.94,21,USA,2014,105.33
4519,SaaS,1,3156552215.26,9684170956.92,14,Australia,2001,75.86
4520,Fintech,1,4115194247.14,10100300286.07,48,Brazil,2021,13.06
4521,HealthTech,9,3994898813.27,12254740217.26,22,India,2023,118.49
4522,Biotech,2,4798619883.6,21468922760.31,49,UK,2002,110.12
4523,Fintech,6,649534755.32,2488374832.12,14,France,2021,147.45
4524,Blockchain,10,3438434889.86,12966796022.04,29,Germany,2010,154.58
4525,Biotech,2,4179956638.34,20086483645.8,46,India,2003,76.2
4526,HealthTech,8,3325266798.75,6794263983.45,33,France,2000,172.38
4527,Fintech,1,2742939618.03,13059281851.23,44,USA,2007,11.71
4528,AI,8,1827745753.22,3142136296.27,47,Germany,2016,10.99
4529,Fintech,7,1808855238.86,4703650622.11,38,India,2012,117.42
4530,HealthTech,3,1933076339.38,5024049540.49,49,Singapore,2012,12.79
4531,Blockchain,7,2552326461.45,12114427915.64,4,UK,2016,66.66
4532,SaaS,6,1713102858.39,4800700402.02,34,China,2021,98.21
4533,SaaS,4,3208385750.13,8202755912.91,10,India,2012,197.72
4534,EdTech,1,4775012451.88,18763630096.86,2,France,2008,49.6
4535,Blockchain,8,2804355933.44,5317941690.41,35,India,2017,13.29
4536,Fintech,4,3339919227.92,5471910311.17,47,Canada,2023,157.07
4537,HealthTech,10,929001000.69,2378759892.4,13,Canada,2022,173.9
4538,EdTech,5,4134355181.84,15600040518.33,35,UK,2015,83.44
4539,Fintech,1,2552382745.89,6017448200.32,18,China,2020,39.87
4540,Fintech,4,3331241486.98,9558255547.59,28,France,2021,21.84
4541,Fintech,1,3045291284.49,5266934928.54,29,France,2008,158.77
4542,E-commerce,3,2710506012.85,10708413470.57,50,Singapore,2014,70.83
4543,Fintech,10,4228675227.4,16401258184.59,33,Australia,2003,86.81
4544,Fintech,2,28751037.65,118315536.37,15,Singapore,2020,132.38
4545,EdTech,9,2162773601.57,8533869161.51,14,India,2014,95.22
4546,EdTech,9,4145843628.7,6971270668.36,12,India,2022,199.86
4547,Biotech,8,1660897225.73,7380165584.33,27,France,2000,89.39
4548,Biotech,1,227238976.39,855265837.57,50,China,2018,20.1
4549,HealthTech,8,3223336592.29,5185430745.27,49,China,2019,61.34
4550,AI,8,2644193423.57,9542957635.67,19,India,2007,13.18
4551,Biotech,7,106220514.99,343083829.35,13,Germany,2009,161.88
4552,E-commerce,1,1974846800.94,6558914706.78,32,Australia,2001,82.76
4553,SaaS,1,382772083.94,1883302517.91,23,France,2016,55.07
4554,E-commerce,7,2387552816.19,7283203633.26,24,Singapore,2010,182.71
4555,Fintech,1,4336325240.54,9272559697.27,36,India,2005,137.47
4556,AI,10,4272540778.69,20375479892.94,15,Singapore,2017,183.08
4557,Biotech,10,1218094176.44,3376289962.07,21,Singapore,2018,134.38
4558,EdTech,1,302923365.28,1065921195.9,27,India,2016,128.94
4559,Blockchain,10,2526090955.85,3951220023.82,17,China,2023,81.22
4560,SaaS,9,2510529081.8,3883596079.99,34,France,2021,192.65
4561,Blockchain,3,456881528.45,785909396.93,23,UK,2005,9.23
4562,SaaS,8,1565044664.29,2625411228.92,43,UK,2002,11.68
4563,SaaS,8,1226570490.05,1915904280.28,20,France,2013,98.31
4564,Fintech,10,1576961510.04,4252698588.7,24,Brazil,2003,34.66
4565,SaaS,3,759950187.94,1331811899.28,40,Germany,2017,182.38
4566,EdTech,2,1083279501.01,3412802184.59,16,Germany,2011,141.0
4567,EdTech,10,1325255205.91,1998572015.61,25,Singapore,2007,121.81
4568,Blockchain,2,83209419.55,342610969.58,17,UK,2018,162.14
4569,EdTech,4,4044036362.37,19736083705.62,29,France,2021,73.12
4570,EdTech,4,245237028.28,820345104.69,15,Singapore,2009,17.64
4571,EdTech,1,2030084484.39,9660626072.22,4,India,2018,154.76
4572,E-commerce,6,4495072295.9,19544808675.74,21,China,2022,88.74
4573,SaaS,4,2177197522.83,6946840490.57,28,Germany,2005,76.51
4574,AI,6,41086021.98,188915329.78,37,India,2021,183.88
4575,Biotech,2,4716860221.32,15116870440.06,29,Germany,2015,32.47
4576,E-commerce,6,335831110.7,1033182727.17,40,USA,2015,40.28
4577,Fintech,3,3686466736.11,15033406436.22,25,Canada,2002,30.86
4578,Blockchain,10,751234981.63,1626859755.82,14,Brazil,2011,176.58
4579,HealthTech,3,248441157.61,974373184.39,34,Singapore,2021,142.43
4580,Blockchain,3,500323940.65,2143660403.27,46,Germany,2013,192.37
4581,Blockchain,1,600192081.37,2192499011.7,35,UK,2003,38.39
4582,Fintech,3,1994005672.91,3631991298.32,37,USA,2013,20.8
4583,SaaS,8,4199830162.21,14819319789.96,49,UK,2016,89.04
4584,E-commerce,2,1090255640.29,4743281365.8,18,Canada,2016,160.0
4585,E-commerce,4,4647574540.62,19783289652.82,21,Germany,2006,168.61
4586,HealthTech,7,3392915498.84,10000318204.5,17,France,2020,85.02
4587,Fintech,8,3130116727.86,9870574307.81,15,Singapore,2014,182.58
4588,EdTech,8,2716621627.74,9809531648.37,17,Australia,2012,80.49
4589,HealthTech,3,2613604541.87,5639670935.45,32,USA,2016,192.96
4590,AI,1,4632538668.29,11027591372.09,18,USA,2013,189.41
4591,SaaS,8,2589126331.3,5919477279.55,49,Singapore,2018,134.08
4592,EdTech,1,2601004987.05,5348905395.2,48,France,2000,21.34
4593,EdTech,8,160265818.39,723796369.64,9,India,2021,138.82
4594,HealthTech,3,1135746914.35,2384192883.01,33,Australia,2009,193.99
4595,SaaS,7,3843333729.74,6723117013.43,2,Australia,2019,177.39
4596,Biotech,7,3568755362.37,9886904093.99,46,China,2015,179.86
4597,Blockchain,8,3667210431.55,18108059254.18,17,UK,2008,199.1
4598,E-commerce,2,3695816303.88,12989358817.31,6,USA,2007,192.87
4599,Biotech,4,1023324316.72,4783134975.03,27,China,2012,144.32
4600,AI,5,1501500962.68,3361572125.25,32,France,2020,35.56
4601,Fintech,5,4183254492.61,10698158079.36,16,Brazil,2007,145.27
4602,AI,1,2683674262.98,9700078818.82,34,USA,2012,191.15
4603,HealthTech,9,2127044822.45,4708809784.31,3,China,2000,17.68
4604,Fintech,5,1256649489.7,3460388242.43,3,India,2001,132.33
4605,AI,8,2621964648.74,4206370354.89,14,Germany,2004,141.53
4606,Blockchain,10,1626725751.93,6697994078.14,41,Singapore,2014,119.98
4607,Blockchain,2,1955199044.31,7499295449.33,34,Singapore,2022,9.79
4608,AI,5,2670238116.55,11721977034.78,7,China,2020,144.93
4609,Biotech,8,2619137332.4,12466180159.78,26,Australia,2020,148.78
4610,Biotech,3,274459289.87,820582022.73,7,France,2020,115.24
4611,AI,8,398120639.02,1020328127.96,30,Brazil,2023,20.24
4612,HealthTech,6,1567046775.92,5458508079.69,24,Brazil,2019,17.53
4613,AI,9,2672501292.91,9404167737.19,34,UK,2001,15.73
4614,SaaS,2,2060416903.3,7523926580.77,21,India,2011,143.43
4615,SaaS,10,1210388183.94,3461138444.21,20,USA,2015,158.01
4616,Fintech,10,211744328.51,570028342.82,47,UK,2021,94.1
4617,Blockchain,1,548356037.24,1586166609.3,50,Singapore,2008,165.5
4618,Blockchain,1,2675935034.19,12563741084.05,34,India,2012,187.58
4619,HealthTech,3,3793024646.34,8658796553.11,12,France,2010,178.73
4620,SaaS,3,1946446203.49,7586607989.78,44,France,2019,48.48
4621,EdTech,8,953695259.07,1940915663.27,46,Australia,2004,19.12
4622,Blockchain,7,2129048730.22,8555824978.93,16,China,2019,82.24
4623,AI,10,4457385073.81,20255857037.26,24,Australia,2017,160.68
4624,Blockchain,10,1856369881.01,4611758252.86,6,Brazil,2005,179.37
4625,E-commerce,10,922447757.92,3280168567.01,29,Australia,2021,50.23
4626,Biotech,1,3942679025.94,18448858510.64,38,Brazil,2019,175.9
4627,E-commerce,3,941289895.09,2138614790.48,48,China,2019,162.75
4628,Fintech,7,3385295269.7,7543375662.1,1,Brazil,2004,179.88
4629,E-commerce,8,357482910.73,604628441.88,21,UK,2006,193.93
4630,E-commerce,6,2459933726.67,3721309706.69,20,Canada,2009,156.59
4631,EdTech,8,4819873737.76,21490398111.3,21,Germany,2011,174.14
4632,E-commerce,1,2219305755.25,4072724840.7,35,Brazil,2012,185.17
4633,Blockchain,8,2961400087.56,10957921251.76,7,India,2011,126.53
4634,AI,8,4675716619.26,20787575013.78,15,Singapore,2000,56.05
4635,SaaS,5,259616863.89,1255844918.56,27,Australia,2014,93.57
4636,Fintech,2,2167845008.88,8018777928.93,2,France,2011,197.78
4637,Blockchain,3,1223670118.41,4394061509.54,13,France,2002,127.15
4638,E-commerce,7,4976992560.63,22946315941.68,41,USA,2017,67.37
4639,E-commerce,4,3332569932.63,6567269661.47,23,India,2022,32.28
4640,AI,1,1368926470.6,4125708492.69,20,Australia,2013,187.65
4641,SaaS,3,3895309699.18,15989165125.64,7,India,2000,26.86
4642,SaaS,10,2857110425.92,7013545523.49,16,Canada,2007,62.99
4643,Biotech,9,4889301818.78,16310238425.43,30,Germany,2018,7.47
4644,E-commerce,6,2729742845.59,9830155993.73,32,France,2018,102.87
4645,EdTech,4,1120630090.27,3714666776.9,30,Canada,2021,84.82
4646,Biotech,3,3765991080.64,12070072316.61,14,Germany,2014,90.29
4647,HealthTech,5,3537356584.37,9996216817.66,22,Brazil,2018,113.5
4648,EdTech,8,218643188.58,932069698.95,39,Australia,2011,130.92
4649,SaaS,1,4579349991.17,12458001821.61,44,Germany,2008,39.82
4650,Fintech,4,1659033427.71,4627259648.19,18,USA,2006,114.36
4651,Blockchain,1,3187222783.7,12122191837.79,17,India,2016,141.54
4652,Biotech,3,3407114622.83,6626967822.74,29,UK,2023,37.32
4653,Fintech,8,2214915202.4,4212764000.02,27,UK,2015,155.01
4654,E-commerce,5,3355737048.11,11477301932.42,14,Germany,2021,92.03
4655,E-commerce,4,2341745461.3,11480970980.85,11,Singapore,2002,106.18
4656,AI,4,2054244681.66,7654717864.79,11,Germany,2013,92.65
4657,Fintech,4,2534637150.33,4668846362.24,29,India,2004,83.99
4658,Biotech,5,3015700988.0,5614384275.43,11,USA,2012,11.74
4659,HealthTech,8,2220331215.69,9653418466.15,11,India,2020,140.35
4660,EdTech,1,2584289430.43,12680087326.52,41,Brazil,2010,156.19
4661,EdTech,6,4752544516.85,19597244392.55,36,USA,2012,21.27
4662,AI,3,3981097679.75,14341752219.76,42,Australia,2019,146.04
4663,Blockchain,10,2397788827.28,5407089684.17,33,France,2020,125.09
4664,Fintech,7,3900198467.02,18433447159.86,23,Germany,2020,184.93
4665,HealthTech,7,2968450248.58,6383018958.55,7,France,2014,74.66
4666,E-commerce,6,640704219.85,1274912738.28,26,France,2019,24.55
4667,Blockchain,4,2659482368.85,7625105494.16,28,UK,2006,50.67
4668,EdTech,4,2336976673.0,3990133464.6,5,Germany,2014,178.48
4669,E-commerce,1,2206973407.24,4710964930.55,30,France,2006,174.9
4670,EdTech,10,1008541392.54,4004642050.74,20,UK,2004,99.08
4671,Blockchain,6,1272719338.26,4381897065.8,31,Germany,2016,148.19
4672,AI,5,3613248292.08,12538267160.99,22,Canada,2011,34.75
4673,Blockchain,5,1017825533.8,5013615865.53,6,USA,2008,151.18
4674,Biotech,9,2261217179.47,4399820495.42,34,Canada,2023,178.03
4675,E-commerce,1,3123009200.08,9905378387.57,1,Australia,2014,24.34
4676,EdTech,2,3683381540.95,15441042225.93,6,Canada,2017,75.61
4677,SaaS,4,3152656044.71,11398651191.19,36,Brazil,2005,182.67
4678,Blockchain,1,2031872289.14,8960134426.67,44,Germany,2007,187.47
4679,Blockchain,6,664895021.42,1114169991.86,39,China,2006,95.94
4680,Biotech,2,3629881625.43,13146141095.44,3,Singapore,2023,46.19
4681,HealthTech,5,3967999546.25,11957300099.96,7,USA,2001,185.16
4682,AI,2,3310702827.77,9072996946.94,27,UK,2016,177.57
4683,Fintech,5,4543618089.01,19378061284.75,22,China,2017,23.9
4684,HealthTech,4,357313541.29,1769010898.96,31,India,2022,70.33
4685,E-commerce,5,616213198.61,1135631646.14,47,France,2011,36.66
4686,AI,1,3924514313.73,13027420721.9,10,India,2016,63.69
4687,E-commerce,7,1124662924.73,4312657637.96,11,Canada,2010,93.32
4688,Biotech,8,1705427422.06,4612437567.11,45,Australia,2018,99.25
4689,AI,3,3099565039.71,6006419619.21,37,USA,2001,14.73
4690,HealthTech,3,2407429647.0,9704247036.04,45,Australia,2001,89.14
4691,EdTech,3,3419631628.01,16433973413.38,7,USA,2003,8.2
4692,HealthTech,7,1299083841.54,2036576856.07,15,India,2000,119.73
4693,EdTech,3,1610513141.0,6801066585.61,47,Australia,2022,196.31
4694,HealthTech,6,3825999612.79,17313561103.13,38,Singapore,2012,113.33
4695,EdTech,6,2399720064.67,9350296490.6,23,China,2021,113.33
4696,Fintech,9,185597556.35,291790225.86,41,Brazil,2012,103.3
4697,Fintech,5,155842603.68,368965020.18,41,India,2015,109.8
4698,Blockchain,7,3040726922.67,14360500685.73,4,UK,2016,135.35
4699,HealthTech,8,1198805770.94,4274360321.77,20,India,2015,30.24
4700,E-commerce,7,341897974.97,1462685225.94,4,Brazil,2017,166.97
4701,Blockchain,6,3987972789.85,15672911837.86,45,Germany,2007,185.28
4702,EdTech,3,2781658310.9,6138984962.37,41,Brazil,2022,137.86
4703,SaaS,1,2648044758.86,9492050760.6,45,UK,2023,165.9
4704,E-commerce,8,835061356.99,2382408701.17,45,Singapore,2021,22.37
4705,Fintech,6,4443599501.03,20709427699.05,7,China,2022,173.68
4706,EdTech,6,950694656.64,4326876513.49,46,Canada,2009,42.28
4707,AI,7,4950574602.23,8088380178.07,5,India,2003,82.58
4708,Blockchain,7,3915259813.36,14133305781.93,21,China,2012,163.27
4709,HealthTech,5,1626418116.99,3584861386.99,3,Canada,2002,146.32
4710,Fintech,4,1793876961.95,5931006413.78,25,Germany,2004,177.21
4711,SaaS,9,1760405141.36,2688984499.59,49,Canada,2017,162.11
4712,AI,1,4734331913.14,21774036199.8,31,Australia,2001,15.49
4713,Fintech,8,4792359737.41,21678058731.28,32,Brazil,2004,179.74
4714,SaaS,7,2833538367.92,4606857644.61,37,Canada,2015,92.39
4715,E-commerce,7,519603362.53,1305812997.8,41,India,2010,162.97
4716,EdTech,9,2603669841.82,7676837985.99,35,France,2014,32.43
4717,AI,9,2313574339.54,10523485733.79,8,Germany,2016,177.34
4718,Biotech,2,2036060699.56,6004022321.8,5,France,2019,154.44
4719,E-commerce,4,1617471000.45,4689268060.18,18,USA,2000,123.53
4720,HealthTech,2,1759392312.97,8691768883.06,35,Australia,2006,136.76
4721,HealthTech,5,2895745242.24,4605828370.68,26,Singapore,2003,20.93
